path,size_bytes,size_mb
scripts/run_new_paper_frontier_matrix.py,17440,0.0166
scripts/run_new_paper_lightweight_algorithm_audit.py,14227,0.0136
scripts/run_new_paper_lightweight_stability_audit.py,30520,0.0291
scripts/run_new_paper_near_tie_improvement.py,13102,0.0125
scripts/run_new_paper_near_tie_pair_pipeline.py,8780,0.0084
scripts/run_new_paper_near_tie_tiebreaker.py,21024,0.0201
scripts/run_new_paper_near_tie_tiebreaker_calibration.py,26600,0.0254
scripts/run_new_paper_oracle_branch_label_generation.py,7799,0.0074
scripts/run_new_paper_oracle_label_diagnostics.py,8684,0.0083
scripts/run_new_paper_oracle_label_improvement.py,12172,0.0116
scripts/run_new_paper_oracle_supervised_branch_scorer.py,15090,0.0144
scripts/run_new_paper_pairwise_diagnostic_audit.py,12478,0.0119
scripts/run_new_paper_prm_branch_scoring.py,15293,0.0146
scripts/run_new_paper_raokupper_confirmation.py,1928,0.0018
scripts/run_new_paper_raokupper_resolution_audit.py,26014,0.0248
scripts/run_new_paper_stop_vs_act_controller.py,2294,0.0022
scripts/run_new_paper_stop_vs_act_counterfactual_target_pass.py,19660,0.0187
scripts/run_new_paper_stop_vs_act_diagnose_and_revision.py,19785,0.0189
scripts/run_new_paper_stop_vs_act_label_refinement_pass.py,18371,0.0175
scripts/run_new_paper_stop_vs_act_matched_comparator_pass.py,18943,0.0181
scripts/run_new_paper_stop_vs_act_policy_coupled_stop_long_horizon_pass.py,21142,0.0202
scripts/run_new_paper_stop_vs_act_policy_coupled_stop_pass.py,19215,0.0183
scripts/run_new_paper_stop_vs_act_robustness_sweep.py,20372,0.0194
scripts/run_new_paper_stop_vs_act_small_horizon_target_pass.py,16934,0.0161
scripts/run_new_paper_stop_vs_act_target_stabilization_pass.py,19886,0.0190
scripts/run_new_paper_tie_aware_bt.py,20808,0.0198
scripts/run_new_paper_tie_aware_bt_stability.py,28655,0.0273
scripts/run_new_paper_tie_aware_hybrid_gating.py,20635,0.0197
scripts/run_new_paper_two_stage_trigger_audit.py,27287,0.0260
scripts/run_objective_function_stack_pass.py,10795,0.0103
scripts/run_oracle_distilled_regime_bundle.py,11362,0.0108
scripts/run_oracle_label_generator_heavy.py,21046,0.0201
scripts/run_oracle_label_generator_interface_stub.py,7919,0.0076
scripts/run_oracle_label_generator_prototype.py,12812,0.0122
scripts/run_oracle_label_pilot_hpc.sh,7983,0.0076
scripts/run_oracle_mismatch_study.py,23699,0.0226
scripts/run_pairwise_svm_margin_experiment.py,8864,0.0085
scripts/run_paper_main_numeric_results_bundle.py,18350,0.0175
scripts/run_paper_method_decision_bundle_strict_gate1_cap_k6_vs_strict_f3.py,20795,0.0198
scripts/run_pilot_gsm8k.py,11590,0.0111
scripts/run_probabilistic_branch_value_allocation_experiment.py,20654,0.0197
scripts/run_protected_strata_holdout_expansion.py,17694,0.0169
scripts/run_qstar_style_adapter.py,14363,0.0137
scripts/run_rank_instability_experiment.py,24239,0.0231
scripts/run_real_model_fixed_budget_pilot.py,25572,0.0244
scripts/run_real_model_ours_vs_external_validation.py,31275,0.0298
scripts/run_refreshed_comparative_failure_casebook_20260419.py,25028,0.0239
scripts/run_rest_mcts_adjacent_integration.py,10858,0.0104
scripts/run_rest_mcts_partial_runnable_integration.py,743,0.0007
scripts/run_rich_failure_casebook_with_reasoning_traces.py,24399,0.0233
scripts/run_s1_baseline_comparison_bundle.py,4772,0.0046
scripts/run_s1_budget_forcing_baseline.py,20621,0.0197
scripts/run_s1_matched_surface_fairness_closure.py,18895,0.0180
scripts/run_science_anchor_robustness.py,17195,0.0164
scripts/run_science_augmented_matched_surface.py,17714,0.0169
scripts/run_selection_scoring_policy_eval_20260421.py,16976,0.0162
scripts/run_self_consistency_advantage_casebook_20260418.py,20542,0.0196
scripts/run_self_consistency_hybrid_broad_eval_20260418.py,16830,0.0161
scripts/run_self_consistency_hybrid_pass_20260418.py,35781,0.0341
scripts/run_statewise_supervision_object_experiment.py,15848,0.0151
scripts/run_stop_vs_act_matched_coverage_filtering_eval.py,14654,0.0140
scripts/run_structured_ambiguity_experiment.py,10194,0.0097
scripts/run_tale_baseline.py,24313,0.0232
scripts/run_tale_comparison_bundle.py,3585,0.0034
scripts/run_tale_matched_surface_fairness_closure.py,20810,0.0198
scripts/run_target_fidelity_regime_experiment.py,5461,0.0052
scripts/run_ternary_or_abstain_branch_comparison_experiment.py,40250,0.0384
scripts/run_training_free_difficulty_proxies_mode_a.py,17896,0.0171
scripts/run_tree_plv_adjacent_integration.py,11311,0.0108
scripts/run_value_aware_exact_heavy_validation_pass.py,26597,0.0254
scripts/run_value_aware_target_regime_comparison.py,15276,0.0146
scripts/run_when_solve_when_verify_adjacent_integration.py,9510,0.0091
scripts/run_when_solve_when_verify_hf_import_pipeline.py,3628,0.0035
scripts/run_when_solve_when_verify_hf_smoke.py,3785,0.0036
scripts/run_worst_real_failure_casebook_with_reasoning.py,28875,0.0275
scripts/smoke_frontier_methods.py,1505,0.0014
scripts/smoke_test.py,642,0.0006
scripts/submit_wulver_hf_strengthening_bundle.sh,894,0.0009
scripts/summarize_upstream_target_semantics_experiment.py,9236,0.0088
scripts/train_branch_scorer_v3.py,6694,0.0064
scripts/train_bruteforce_branch_allocator.py,16185,0.0154
scripts/train_bt_pairwise_branch_scorer.py,8948,0.0085
scripts/train_oracle_distilled_stop_vs_act_student.py,24387,0.0233
scripts/train_stop_vs_act_controller.py,7653,0.0073
scripts/validate_oracle_label_pilot_outputs.py,8146,0.0078
scripts/verify_best_route_import.py,15399,0.0147
scripts/verify_cascade_routing_import.py,9332,0.0089
scripts/verify_cohere_runtime_key_and_limits.py,10657,0.0102
scripts/verify_dataset_expansion_access.py,3390,0.0032
scripts/verify_external_baseline_runnability.py,17547,0.0167
scripts/verify_external_reasoning_datasets.py,3025,0.0029
scripts/verify_hf_dataset_access.py,7181,0.0068
scripts/verify_l1_mode_b_import.py,8752,0.0083
scripts/verify_lets_verify_step_by_step_import.py,12263,0.0117
scripts/verify_mob_import.py,10913,0.0104
scripts/verify_openr_import.py,9876,0.0094
scripts/verify_rest_mcts_import.py,12623,0.0120
scripts/verify_s1_mode_b_import.py,8742,0.0083
scripts/verify_tale_mode_b_import.py,10647,0.0102
scripts/verify_tree_plv_import.py,12609,0.0120
scripts/verify_when_solve_when_verify_import.py,15303,0.0146
scripts/wulver_comparative_frontier_audit.sh,4502,0.0043
tests/README.md,654,0.0006
tests/__init__.py,54,0.0001
tests/fixtures/best_route_import_valid/metadata.json,904,0.0009
tests/fixtures/best_route_import_valid/results.csv,460,0.0004
tests/fixtures/cascade_routing_import_valid/metadata.json,827,0.0008
tests/fixtures/cascade_routing_import_valid/results.csv,694,0.0007
tests/fixtures/lets_verify_step_by_step_import_valid/metadata.json,959,0.0009
tests/fixtures/lets_verify_step_by_step_import_valid/results.csv,445,0.0004
tests/fixtures/mob_import_valid/metadata.json,814,0.0008
tests/fixtures/mob_import_valid/results.csv,375,0.0004
tests/fixtures/openr_import_valid/metadata.json,847,0.0008
tests/fixtures/openr_import_valid/results.csv,451,0.0004
tests/fixtures/rest_mcts_import_valid/metadata.json,906,0.0009
tests/fixtures/rest_mcts_import_valid/results.csv,460,0.0004
tests/fixtures/tree_plv_import_valid/metadata.json,998,0.0010
tests/fixtures/tree_plv_import_valid/results.csv,527,0.0005
tests/fixtures/when_solve_when_verify_import_valid/metadata.json,758,0.0007
tests/fixtures/when_solve_when_verify_import_valid/results.csv,567,0.0005
tests/test_bruteforce_branch_allocator_learning.py,28277,0.0270
tests/test_bruteforce_branch_label_generator.py,4632,0.0044
tests/test_conformal_thinking_mode_a.py,1955,0.0019
tests/test_dataset_experiment_readiness.py,1945,0.0019
tests/test_dataset_registry.py,4464,0.0043
tests/test_diversity_needed_feasibility.py,619,0.0006
tests/test_external_baseline_protocols.py,15499,0.0148
tests/test_frontier_router.py,4004,0.0038
tests/test_frontier_target_construction_labels.py,2789,0.0027
tests/test_frontier_target_construction_resume.py,4762,0.0045
tests/test_frontier_target_construction_stop_vs_act.py,2373,0.0023
tests/test_hard_early_root_depth2_coverage.py,12010,0.0115
tests/test_hard_max_family_expansions_cap.py,5346,0.0051
tests/test_learning_how_hard_to_think_mode_a.py,1997,0.0019
tests/test_low_marginal_gain_family_cooldown.py,1734,0.0017
tests/test_repository_structure.py,940,0.0009
tests/test_training_free_difficulty_proxies_mode_a.py,1260,0.0012
__TOTAL__,7045539,6.7191
